hw;repl;events;rate;calc10_S_m;calc10_S_std;calc10_R_m;calc10_R_std;calc13_S_m;calc13_S_std;calc13_R_m;calc13_R_std;calc19_S_m;calc19_S_std;calc19_R_m;calc19_R_std;calc2_S_m;calc2_S_std;calc2_R_m;calc2_R_std;calc5_S_m;calc5_S_std;calc5_R_m;calc5_R_std;globalwindowaggregate16_S_m;globalwindowaggregate16_S_std;globalwindowaggregate16_R_m;globalwindowaggregate16_R_std;globalwindowaggregate8_S_m;globalwindowaggregate8_S_std;globalwindowaggregate8_R_m;globalwindowaggregate8_R_std;localwindowaggregate14_S_m;localwindowaggregate14_S_std;localwindowaggregate14_R_m;localwindowaggregate14_R_std;localwindowaggregate6_S_m;localwindowaggregate6_S_std;localwindowaggregate6_R_m;localwindowaggregate6_R_std;minibatchassigner12_S_m;minibatchassigner12_S_std;minibatchassigner12_R_m;minibatchassigner12_R_std;minibatchassigner4_S_m;minibatchassigner4_S_std;minibatchassigner4_R_m;minibatchassigner4_R_std;nexmarkq820writer_S_m;nexmarkq820writer_S_std;nexmarkq820writer_R_m;nexmarkq820writer_R_std;sourcedatagen1_S_m;sourcedatagen1_S_std;sourcedatagen1_R_m;sourcedatagen1_R_std;watermarkassigner11_S_m;watermarkassigner11_S_std;watermarkassigner11_R_m;watermarkassigner11_R_std;watermarkassigner3_S_m;watermarkassigner3_S_std;watermarkassigner3_R_m;watermarkassigner3_R_std;windowjoin18_S_m;windowjoin18_S_std;windowjoin18_R_m;windowjoin18_R_std
1-32;1;1000000;100000;0.076929;0.000000;0.080947;0.003279;0.017386;0.000000;0.017799;0.001904;0.002710;0.000023;0.002267;0.000272;0.067208;0.000000;0.068972;0.002729;0.012806;0.000000;0.013672;0.001691;0.007188;0.000078;0.009156;0.000943;0.009330;0.000040;0.011501;0.001211;0.007469;0.000025;0.009029;0.000934;0.007371;0.000031;0.007873;0.001100;0.021499;0.000000;0.024547;0.001138;0.018508;0.000000;0.019208;0.000855;0.002429;0.000021;0.003106;0.000398;0.937921;0.000002;0.938269;0.006659;0.024490;0.000000;0.025682;0.002266;0.020097;0.000000;0.022563;0.001509;0.008864;0.000054;0.008101;0.001059
1-32;1;2000000;200000;0.105179;0.000000;0.115661;0.002345;0.023726;0.000000;0.026230;0.001982;0.002135;0.000014;0.002833;0.000499;0.096305;0.000000;0.100127;0.004825;0.018308;0.000000;0.020266;0.001956;0.014868;0.000056;0.013816;0.003033;0.019657;0.000125;0.018061;0.002875;0.012604;0.000032;0.011187;0.000998;0.011738;0.000075;0.010233;0.001418;0.035963;0.000000;0.035753;0.001862;0.025314;0.000000;0.028978;0.001819;0.002320;0.000015;0.003214;0.000653;0.937926;0.000001;0.931222;0.007448;0.034842;0.000000;0.036678;0.002147;0.032507;0.000000;0.031652;0.002386;0.013497;0.000051;0.012692;0.001329
1-32;1;3000000;300000;0.153533;0.000000;0.145385;0.005332;0.039621;0.000000;0.035986;0.002376;0.003365;0.000015;0.002476;0.000274;0.137274;0.000000;0.128112;0.004242;0.032519;0.000000;0.025108;0.002961;0.018287;0.000050;0.018091;0.001312;0.021813;0.000056;0.022988;0.002712;0.015241;0.000028;0.012543;0.001271;0.010017;0.000026;0.012446;0.002680;0.054480;0.000000;0.048336;0.002500;0.043827;0.000000;0.037541;0.002787;0.002991;0.000014;0.002820;0.000220;0.937926;0.000001;0.928442;0.012280;0.051396;0.000000;0.048424;0.004008;0.048405;0.000000;0.042038;0.002004;0.013745;0.000032;0.016162;0.002080
1-32;1;4000000;400000;0.183097;0.000000;0.186209;0.006475;0.051432;0.000000;0.045321;0.003967;0.001494;0.000004;0.002616;0.000297;0.159812;0.000000;0.167626;0.007676;0.035909;0.000000;0.034633;0.003509;0.019974;0.000061;0.019297;0.002984;0.025315;0.000043;0.026066;0.003180;0.015608;0.000045;0.014328;0.001199;0.011957;0.000020;0.013225;0.002254;0.064710;0.000000;0.060710;0.004591;0.054424;0.000000;0.049631;0.004025;0.002708;0.000008;0.002951;0.000362;0.937926;0.000000;0.929551;0.010511;0.069386;0.000000;0.060022;0.003754;0.058539;0.000000;0.052855;0.002971;0.017370;0.000037;0.018779;0.001670
1-32;1;5000000;500000;0.203881;0.000000;0.211682;0.012039;0.051391;0.000000;0.050806;0.005694;0.003081;0.000013;0.002927;0.000819;0.192668;0.000000;0.192493;0.012090;0.040458;0.000000;0.038021;0.006034;0.023220;0.000093;0.022120;0.004077;0.031727;0.000069;0.030384;0.004943;0.015233;0.000016;0.016415;0.001625;0.014881;0.000032;0.016212;0.002451;0.075404;0.000000;0.069656;0.006041;0.056156;0.000000;0.054133;0.006962;0.003174;0.000013;0.002920;0.000406;0.937926;0.000001;0.919990;0.009655;0.069985;0.000000;0.070777;0.006964;0.066341;0.000000;0.060218;0.004792;0.023214;0.000055;0.024134;0.003076
1-32;1;6000000;600000;0.266844;0.000000;0.245915;0.010425;0.072249;0.000000;0.058959;0.005682;0.003180;0.000011;0.003215;0.000458;0.246936;0.000000;0.223640;0.014298;0.059631;0.000000;0.045821;0.004717;0.029217;0.000126;0.025519;0.003215;0.039538;0.000161;0.035925;0.005130;0.024031;0.000051;0.018489;0.002561;0.023087;0.000094;0.017439;0.001699;0.093652;0.000000;0.080635;0.006337;0.080941;0.000000;0.065150;0.005786;0.004209;0.000014;0.003270;0.000564;0.937926;0.000000;0.916122;0.011175;0.095709;0.000000;0.084110;0.007359;0.081876;0.000000;0.070102;0.006154;0.028995;0.000099;0.029391;0.004125
1-32;1;7000000;700000;0.262279;0.000000;0.274184;0.012334;0.062977;0.000000;0.063390;0.006808;0.004580;0.000015;0.003596;0.000463;0.246301;0.000000;0.250085;0.015930;0.049335;0.000000;0.050842;0.005488;0.028732;0.000106;0.026869;0.003049;0.037184;0.000038;0.037081;0.001499;0.021019;0.000020;0.020274;0.001943;0.023918;0.000024;0.018397;0.002686;0.086523;0.000000;0.087122;0.007321;0.073348;0.000000;0.072494;0.006827;0.003646;0.000012;0.003195;0.000332;0.937926;0.000001;0.914549;0.008804;0.090728;0.000000;0.091975;0.006461;0.073255;0.000000;0.074156;0.005831;0.034363;0.000059;0.030146;0.002439
1-32;1;8000000;800000;0.292786;0.000000;0.301494;0.012844;0.072191;0.000000;0.072803;0.005680;0.005891;0.000013;0.003988;0.000411;0.277731;0.000000;0.283769;0.010813;0.050309;0.000000;0.057626;0.005370;0.026544;0.000069;0.030045;0.003260;0.036873;0.000100;0.043085;0.003844;0.018626;0.000018;0.021562;0.002377;0.020870;0.000056;0.020373;0.002227;0.098842;0.000000;0.098859;0.006493;0.078737;0.000000;0.081374;0.005290;0.003834;0.000009;0.003406;0.000391;0.937925;0.000001;0.915694;0.005732;0.093793;0.000000;0.103049;0.003769;0.080514;0.000000;0.085322;0.003113;0.036201;0.000077;0.034945;0.002727
1-32;1;9000000;900000;0.342549;0.000000;0.328062;0.018079;0.090749;0.000000;0.081652;0.006219;0.003359;0.000006;0.004102;0.000951;0.333400;0.000000;0.312000;0.023737;0.071516;0.000000;0.062318;0.006900;0.034507;0.000094;0.032517;0.003476;0.044976;0.000119;0.048230;0.004697;0.024306;0.000019;0.025572;0.002551;0.020809;0.000055;0.023758;0.002532;0.119785;0.000000;0.113464;0.006418;0.104287;0.000000;0.089708;0.006242;0.003173;0.000005;0.003541;0.000417;0.937926;0.000000;0.912499;0.019034;0.125947;0.000000;0.118473;0.006812;0.105874;0.000000;0.092141;0.006345;0.036419;0.000081;0.041207;0.002284
1-32;1;10000000;1000000;0.366172;0.000000;0.359421;0.014804;0.090917;0.000000;0.092079;0.003936;0.004364;0.000014;0.004720;0.000977;0.350215;0.000000;0.340324;0.012253;0.075980;0.000000;0.075355;0.010132;0.030856;0.000032;0.035630;0.004880;0.043381;0.000047;0.050907;0.006041;0.024687;0.000036;0.024481;0.002370;0.020343;0.000022;0.020989;0.003953;0.121532;0.000000;0.124108;0.006776;0.100658;0.000000;0.103688;0.009133;0.003157;0.000010;0.003752;0.000755;0.937926;0.000001;0.905123;0.017408;0.117450;0.000000;0.132433;0.010246;0.104461;0.000000;0.104806;0.006053;0.044642;0.000044;0.044360;0.004118
1-32;1;15000000;1500000;0.402210;0.000003;0.367139;0.010545;0.091690;0.000001;0.090481;0.004246;0.004682;0.000091;0.003968;0.000614;0.375623;0.000003;0.354483;0.013811;0.073966;0.000000;0.070530;0.005669;0.026165;0.000727;0.032077;0.003830;0.046614;0.000701;0.046202;0.003501;0.022612;0.000249;0.023067;0.002114;0.018920;0.000284;0.019302;0.002600;0.124685;0.000001;0.124729;0.005077;0.107847;0.000001;0.104830;0.005892;0.003856;0.000075;0.003114;0.000505;0.999868;0.000007;0.922200;0.016983;0.132934;0.000001;0.128265;0.006132;0.105052;0.000001;0.104060;0.003509;0.053050;0.000717;0.042932;0.003281
1-32;2;15000000;1500000;0.294301;0.000012;0.292667;0.023434;0.080554;0.000003;0.078565;0.011658;0.003562;0.000102;0.004791;0.000836;0.269379;0.000011;0.274637;0.025052;0.066723;0.000003;0.061744;0.011602;0.031322;0.001176;0.039242;0.004067;0.050197;0.001277;0.051689;0.008070;0.024229;0.000295;0.024463;0.001668;0.023679;0.000603;0.024988;0.003121;0.103881;0.000004;0.107685;0.013395;0.090419;0.000004;0.089888;0.013504;0.004286;0.000122;0.004177;0.000662;0.980346;0.000041;0.890258;0.018975;0.109303;0.000005;0.111675;0.013896;0.089530;0.000004;0.093847;0.012967;0.043494;0.000880;0.040644;0.003707
1-32;4;15000000;1500000;0.170185;0.000005;0.178842;0.018963;0.052310;0.000002;0.055261;0.010429;0.003295;0.000050;0.002781;0.000481;0.158781;0.000005;0.167669;0.017917;0.044437;0.000001;0.043733;0.008668;0.026730;0.000528;0.038843;0.004814;0.040369;0.000336;0.048357;0.005962;0.021350;0.000298;0.024195;0.003602;0.020297;0.000169;0.022599;0.002953;0.067333;0.000002;0.072595;0.011258;0.059413;0.000002;0.060838;0.009106;0.004671;0.000071;0.003578;0.000545;0.968084;0.000029;0.889610;0.019065;0.069366;0.000002;0.074007;0.011625;0.057346;0.000002;0.062443;0.009541;0.036474;0.000323;0.030805;0.002463
1-32;6;15000000;1500000;0.136727;0.000009;0.145546;0.009596;0.048622;0.000003;0.054278;0.004384;0.003293;0.000061;0.003047;0.001265;0.129163;0.000008;0.137299;0.010541;0.043141;0.000003;0.045998;0.003783;0.025964;0.000514;0.034098;0.005745;0.039977;0.000820;0.045740;0.006559;0.022689;0.000115;0.026006;0.002333;0.020868;0.000428;0.022545;0.002597;0.060381;0.000004;0.068793;0.003801;0.055881;0.000004;0.059413;0.004287;0.006464;0.000119;0.004681;0.001055;0.966051;0.000063;0.876540;0.015594;0.061584;0.000004;0.069552;0.005491;0.053055;0.000003;0.061272;0.004269;0.032163;0.000545;0.033974;0.004147
1-32;8;15000000;1500000;0.136732;0.000010;0.133600;0.014282;0.056878;0.000004;0.055891;0.006819;0.003775;0.000098;0.003466;0.001507;0.129135;0.000009;0.127575;0.014185;0.052460;0.000004;0.049841;0.006516;0.029031;0.000446;0.040664;0.003793;0.040653;0.000562;0.050141;0.004979;0.026920;0.000222;0.028818;0.004178;0.025474;0.000352;0.027080;0.004745;0.068687;0.000005;0.069052;0.007411;0.063915;0.000005;0.062746;0.007666;0.006901;0.000179;0.005613;0.001882;0.954933;0.000068;0.875275;0.018373;0.069248;0.000005;0.069893;0.008032;0.060537;0.000004;0.062023;0.008248;0.034870;0.000264;0.032456;0.003537
1-32;10;15000000;1500000;0.129130;0.000033;0.126532;0.013301;0.059206;0.000015;0.060777;0.010066;0.004923;0.000107;0.002199;0.000703;0.121163;0.000030;0.122442;0.013129;0.056022;0.000014;0.056559;0.008964;0.028847;0.000526;0.039917;0.005516;0.041012;0.000632;0.048172;0.005140;0.030490;0.000289;0.037352;0.005805;0.029106;0.000448;0.033452;0.005172;0.069276;0.000017;0.071595;0.009356;0.067373;0.000017;0.066296;0.008955;0.008512;0.000185;0.004376;0.000477;0.921037;0.000238;0.854727;0.012267;0.070594;0.000018;0.072014;0.009492;0.062644;0.000016;0.064858;0.008234;0.036948;0.000534;0.038826;0.003284
1-32;12;15000000;1500000;0.126584;0.000162;0.141024;0.018365;0.063214;0.000081;0.070897;0.009860;0.006027;0.000103;0.005597;0.003926;0.119886;0.000153;0.136368;0.017487;0.060004;0.000077;0.064246;0.008504;0.029464;0.000401;0.052830;0.007211;0.040243;0.000613;0.062983;0.010511;0.032721;0.000332;0.040032;0.003741;0.030377;0.000462;0.037780;0.004728;0.076908;0.000099;0.083588;0.011376;0.074308;0.000095;0.076667;0.010616;0.007002;0.000119;0.004817;0.002885;0.917841;0.001125;0.865471;0.018707;0.075980;0.000097;0.083902;0.010333;0.068873;0.000088;0.077119;0.011682;0.036913;0.000398;0.042606;0.004385
1-32;14;15000000;1500000;0.137121;0.000485;0.157048;0.027023;0.069202;0.000244;0.078225;0.013271;0.008277;0.000210;0.011642;0.005643;0.129530;0.000457;0.152190;0.026559;0.066332;0.000234;0.072014;0.012807;0.034377;0.000528;0.061445;0.012873;0.045646;0.000658;0.070336;0.012611;0.038684;0.000274;0.043598;0.006116;0.036820;0.000531;0.042455;0.005965;0.082827;0.000293;0.092661;0.016490;0.081673;0.000289;0.084877;0.014550;0.009598;0.000243;0.010694;0.005032;0.908407;0.003209;0.870143;0.016683;0.082889;0.000293;0.096363;0.019005;0.075306;0.000266;0.089892;0.017599;0.040309;0.000474;0.044197;0.007143
1-32;16;15000000;1500000;0.143940;0.000855;0.154937;0.028417;0.079478;0.000472;0.084314;0.020188;0.008320;0.000133;0.009976;0.005607;0.136052;0.000809;0.150240;0.029474;0.076817;0.000457;0.078400;0.017083;0.038582;0.000807;0.065903;0.013583;0.051586;0.000370;0.075486;0.014531;0.049988;0.000560;0.050930;0.006100;0.046920;0.000337;0.047825;0.007767;0.090677;0.000539;0.096098;0.020021;0.089893;0.000534;0.090379;0.018483;0.009533;0.000152;0.009591;0.005689;0.912763;0.005425;0.852881;0.020091;0.089462;0.000532;0.101611;0.019427;0.082339;0.000489;0.094068;0.018320;0.049768;0.000524;0.045111;0.006984
1-32;24;15000000;1500000;0.159379;0.000527;0.184683;0.029091;0.090975;0.000301;0.113563;0.018034;0.021474;0.000610;0.026082;0.001956;0.150411;0.000497;0.179662;0.027303;0.088280;0.000292;0.105956;0.018564;0.052113;0.000653;0.081216;0.009959;0.067363;0.001185;0.093519;0.014092;0.061089;0.000448;0.066264;0.007104;0.058862;0.001036;0.067933;0.007160;0.095616;0.000316;0.119653;0.020414;0.100464;0.000332;0.114333;0.020928;0.025446;0.000722;0.023592;0.004341;0.900249;0.002976;0.834172;0.029301;0.103001;0.000340;0.127330;0.021618;0.094495;0.000312;0.118077;0.020540;0.059508;0.000809;0.068027;0.011175
1-32;32;15000000;1500000;0.120817;0.000434;0.151969;0.031760;0.073765;0.000265;0.097947;0.021570;0.017893;0.000320;0.019722;0.004022;0.114256;0.000411;0.146712;0.029196;0.072970;0.000262;0.092531;0.019287;0.044083;0.000812;0.064233;0.007544;0.054395;0.000474;0.071353;0.010782;0.053032;0.000864;0.058991;0.011136;0.052040;0.000453;0.057760;0.011139;0.079209;0.000285;0.104502;0.024380;0.082877;0.000298;0.100226;0.021819;0.021035;0.000376;0.019453;0.004908;0.907138;0.003262;0.869379;0.029322;0.083047;0.000299;0.108704;0.024835;0.077523;0.000279;0.101555;0.021223;0.050169;0.000488;0.052653;0.008204

hw;repl;events;rate;calc10_RMSE;calc10_ACC;calc13_RMSE;calc13_ACC;calc19_RMSE;calc19_ACC;calc2_RMSE;calc2_ACC;calc5_RMSE;calc5_ACC;globalwindowaggregate16_RMSE;globalwindowaggregate16_ACC;globalwindowaggregate8_RMSE;globalwindowaggregate8_ACC;localwindowaggregate14_RMSE;localwindowaggregate14_ACC;localwindowaggregate6_RMSE;localwindowaggregate6_ACC;minibatchassigner12_RMSE;minibatchassigner12_ACC;minibatchassigner4_RMSE;minibatchassigner4_ACC;nexmarkq820writer_RMSE;nexmarkq820writer_ACC;sourcedatagen1_RMSE;sourcedatagen1_ACC;watermarkassigner11_RMSE;watermarkassigner11_ACC;watermarkassigner3_RMSE;watermarkassigner3_ACC;windowjoin18_RMSE;windowjoin18_ACC
1-32;1;1000000;100000;0.005186;0.950362;0.001948;0.976787;0.000522;0.804604;0.003250;0.974429;0.001899;0.936654;0.002171;0.785099;0.002478;0.811277;0.001821;0.827250;0.001205;0.936186;0.003254;0.875817;0.001105;0.963555;0.000792;0.782155;0.006667;0.999629;0.002561;0.953581;0.002891;0.890686;0.001288;0.905810
1-32;1;2000000;200000;0.010741;0.909374;0.003193;0.904556;0.000857;0.753641;0.006155;0.961831;0.002767;0.903413;0.003181;0.923856;0.003292;0.911654;0.001721;0.873304;0.002069;0.852862;0.001874;0.994126;0.004091;0.873562;0.001107;0.721860;0.010021;0.992801;0.002825;0.949934;0.002535;0.972989;0.001552;0.936619
1-32;1;3000000;300000;0.009737;0.943954;0.004343;0.898970;0.000930;0.641054;0.010096;0.928488;0.007981;0.704840;0.001328;0.989205;0.002977;0.948891;0.002975;0.784940;0.003614;0.804828;0.006633;0.872888;0.006876;0.832555;0.000278;0.939525;0.015517;0.989784;0.004990;0.938621;0.006676;0.848521;0.003206;0.850417
1-32;1;4000000;400000;0.007184;0.983287;0.007285;0.865164;0.001160;0.571026;0.010954;0.953382;0.003734;0.963176;0.003079;0.964934;0.003288;0.971219;0.001778;0.910668;0.002590;0.904161;0.006089;0.934113;0.006259;0.903419;0.000434;0.917630;0.013440;0.990990;0.010089;0.843988;0.006413;0.892476;0.002193;0.924962
1-32;1;5000000;500000;0.014345;0.963146;0.005724;0.988483;0.000833;0.947510;0.012091;0.999093;0.006507;0.935904;0.004208;0.950283;0.005143;0.955793;0.002008;0.927970;0.002799;0.917875;0.008339;0.917486;0.007249;0.962633;0.000482;0.912880;0.020368;0.980505;0.007009;0.988808;0.007775;0.898320;0.003217;0.961856
1-32;1;6000000;600000;0.023381;0.914894;0.014454;0.774589;0.000459;0.989100;0.027334;0.895832;0.014593;0.698624;0.004917;0.855126;0.006315;0.899403;0.006091;0.700278;0.005919;0.676093;0.014478;0.838558;0.016818;0.757617;0.001092;0.713149;0.024502;0.976199;0.013737;0.862095;0.013286;0.832042;0.004177;0.986534
1-32;1;7000000;700000;0.017142;0.956580;0.006820;0.993487;0.001087;0.726401;0.016373;0.984871;0.005691;0.970361;0.003546;0.930665;0.001485;0.997221;0.002084;0.963250;0.006140;0.699944;0.007346;0.993128;0.006881;0.988207;0.000560;0.859107;0.024980;0.974438;0.006580;0.986439;0.005901;0.987845;0.004874;0.860083
1-32;1;8000000;800000;0.015517;0.971118;0.005713;0.991594;0.001948;0.522622;0.012385;0.978722;0.009076;0.873036;0.004776;0.883469;0.007284;0.855820;0.003781;0.863840;0.002237;0.975622;0.006493;0.999826;0.005911;0.967592;0.000578;0.874338;0.022959;0.975721;0.009995;0.910170;0.005728;0.943645;0.003001;0.964050
1-32;1;9000000;900000;0.023167;0.955840;0.011020;0.888590;0.001210;0.819028;0.031959;0.931409;0.011499;0.852391;0.004047;0.938800;0.005704;0.932539;0.002845;0.950513;0.003900;0.875861;0.009008;0.944294;0.015859;0.837481;0.000557;0.896052;0.031763;0.972134;0.010113;0.936910;0.015128;0.850956;0.005302;0.883821
1-32;1;10000000;1000000;0.016271;0.981217;0.004104;0.987376;0.001033;0.924582;0.015747;0.970938;0.010152;0.991707;0.006816;0.866019;0.009653;0.852153;0.002372;0.991607;0.004006;0.969230;0.007249;0.979242;0.009622;0.970774;0.000957;0.841418;0.037136;0.963759;0.018152;0.886861;0.006063;0.996707;0.004157;0.993641
1-32;1;15000000;1500000;0.036622;0.904473;0.004414;0.986634;0.000922;0.819936;0.025251;0.940363;0.006629;0.951279;0.007158;0.815691;0.003238;0.991094;0.002125;0.980281;0.002562;0.980212;0.005076;0.999651;0.006619;0.971226;0.000877;0.761994;0.079502;0.915780;0.007707;0.963596;0.003647;0.990473;0.010689;0.764321
1-32;2;15000000;1500000;0.023485;0.994416;0.011825;0.974690;0.001467;0.743501;0.025592;0.980857;0.012625;0.919360;0.009110;0.798168;0.008998;0.971139;0.001794;0.990455;0.003474;0.947631;0.013923;0.964678;0.013513;0.994093;0.000722;0.973976;0.092059;0.898807;0.014095;0.978759;0.013665;0.953995;0.004911;0.929865
1-32;4;15000000;1500000;0.020845;0.951589;0.010839;0.946607;0.000705;0.815331;0.020000;0.946995;0.008697;0.983894;0.013059;0.688165;0.009925;0.834811;0.004529;0.882391;0.003701;0.898135;0.012427;0.927513;0.009217;0.976590;0.001230;0.694445;0.080757;0.911789;0.012517;0.937293;0.010817;0.918379;0.006222;0.815975
1-32;6;15000000;1500000;0.013036;0.939410;0.007157;0.895800;0.001248;0.919396;0.013319;0.940746;0.004743;0.937885;0.009865;0.761463;0.008680;0.873996;0.004095;0.872467;0.002892;0.925577;0.009232;0.877717;0.005557;0.940544;0.002045;0.619190;0.090861;0.897882;0.009678;0.885444;0.009261;0.865896;0.004410;0.946694
1-32;8;15000000;1500000;0.014629;0.976552;0.006892;0.982338;0.001493;0.910760;0.014277;0.987774;0.007025;0.947443;0.012290;0.713932;0.010665;0.810774;0.004637;0.934135;0.005125;0.940691;0.007423;0.994710;0.007757;0.981373;0.002213;0.770659;0.081761;0.908991;0.008061;0.990766;0.008383;0.976040;0.004198;0.925611
1-32;10;15000000;1500000;0.013549;0.979468;0.010189;0.974144;0.002816;0.000000;0.013190;0.989554;0.008981;0.990507;0.012322;0.722682;0.008813;0.851369;0.008945;0.816291;0.006873;0.870093;0.009641;0.967602;0.009022;0.983746;0.004174;0.054758;0.067434;0.922419;0.009600;0.980281;0.008528;0.965866;0.003600;0.951642
1-32;12;15000000;1500000;0.023467;0.897610;0.012562;0.891625;0.003901;0.923224;0.024121;0.879133;0.009569;0.933980;0.024409;0.557725;0.024904;0.638952;0.008321;0.817364;0.008867;0.804044;0.013275;0.920087;0.010964;0.969226;0.003585;0.546218;0.055549;0.939490;0.013091;0.905586;0.014368;0.893075;0.007054;0.866374
1-32;14;15000000;1500000;0.033755;0.873113;0.016140;0.884645;0.006574;0.710939;0.035082;0.851103;0.014098;0.921090;0.030012;0.559477;0.027543;0.648978;0.007845;0.887286;0.008057;0.867268;0.019285;0.893868;0.014989;0.962255;0.005165;0.897506;0.041966;0.956025;0.023428;0.860178;0.022979;0.837738;0.007840;0.912022
1-32;16;15000000;1500000;0.030472;0.929022;0.020698;0.942632;0.005858;0.834061;0.032667;0.905561;0.017113;0.979814;0.030431;0.585432;0.027907;0.683388;0.006242;0.981517;0.007691;0.981081;0.020705;0.943589;0.018439;0.994623;0.005701;0.993929;0.064204;0.929789;0.022855;0.880436;0.021695;0.875316;0.008262;0.896776
1-32;24;15000000;1500000;0.034278;0.862987;0.025350;0.801099;0.004896;0.823348;0.040052;0.837190;0.025822;0.833172;0.031016;0.641664;0.026754;0.720314;0.007745;0.921907;0.012018;0.866474;0.030099;0.799109;0.024510;0.878696;0.003803;0.921400;0.076622;0.920788;0.034462;0.808931;0.027975;0.800276;0.014259;0.874764
1-32;32;15000000;1500000;0.042705;0.795007;0.028793;0.753116;0.003940;0.907221;0.039904;0.778777;0.028228;0.788602;0.020632;0.686302;0.018563;0.762332;0.011187;0.898988;0.011142;0.900964;0.033630;0.757968;0.025437;0.826900;0.004821;0.918685;0.042310;0.956568;0.031958;0.763975;0.034362;0.763355;0.007721;0.952817

calc10_pearson_rate;calc13_pearson_rate;calc19_pearson_rate;calc2_pearson_rate;calc5_pearson_rate;globalwindowaggregate16_pearson_rate;globalwindowaggregate8_pearson_rate;localwindowaggregate14_pearson_rate;localwindowaggregate6_pearson_rate;minibatchassigner12_pearson_rate;minibatchassigner4_pearson_rate;nexmarkq820writer_pearson_rate;sourcedatagen1_pearson_rate;watermarkassigner11_pearson_rate;watermarkassigner3_pearson_rate;windowjoin18_pearson_rate
0.992481;0.982422;0.702209;0.995141;0.962690;0.930335;0.967350;0.912880;0.865000;0.990261;0.976778;0.223766;0.032540;0.976744;0.979498;0.964640

calc10_spearman_par;calc13_spearman_par;calc19_spearman_par;calc2_spearman_par;calc5_spearman_par;globalwindowaggregate16_spearman_par;globalwindowaggregate8_spearman_par;localwindowaggregate14_spearman_par;localwindowaggregate6_spearman_par;minibatchassigner12_spearman_par;minibatchassigner4_spearman_par;nexmarkq820writer_spearman_par;sourcedatagen1_spearman_par;watermarkassigner11_spearman_par;watermarkassigner3_spearman_par;windowjoin18_spearman_par
0.845455;0.918182;0.818182;0.863636;0.909091;0.927273;0.700000;0.981818;0.990909;0.936364;0.954545;0.927273;0.854545;0.972727;0.945455;0.854545
